# Clustered Case Seed=121618
# Supply Zone & Demand Zone separated by buffer

param :N:px py:=
1718	26.399715	117.787766
1727	26.018470	117.872976
1756	26.172516	118.185448
1720	26.640833	118.177879
1816	26.796661	117.804955
1755	26.732225	117.465897
1734	25.944199	117.359947
1824	25.691784	117.841103
1768	26.359356	117.196793
1731	25.713243	117.634967
1725	27.047135	117.692415
1723	26.581453	118.741440
1721	27.026106	118.299919
1737	25.494549	118.236237
1711	26.225252	118.859406
1803	26.903013	117.170555
1726	25.870613	118.927803
1724	27.335285	118.115334
1594	27.068863	117.077114
1781	26.834282	116.841408
1798	25.293346	117.414528
1762	27.347147	117.490387
1806	26.153839	119.125679
1773	26.912060	118.981461
1765	25.142424	117.905457
1775	25.363491	118.686836
1742	25.712557	116.749557
1757	27.445843	118.362849
1554	27.284626	116.902390
1776	25.007420	117.530045
1598	26.315413	116.341393
1745	27.308765	118.985855
1733	24.963392	118.384285
1749	25.723732	119.379539
1746	27.530947	118.783096
1738	25.076742	117.012352
1722	27.759045	118.029770
1772	25.836529	116.352852
1710	25.352645	116.629567
1709	25.966040	119.518562
1716	25.034050	118.791954
1578	26.845440	116.330978
1729	27.107204	119.333954
1830	26.669500	119.543274
1562	27.221323	116.520210
1577	27.709356	117.055794
1707	24.628416	117.754189
1881	27.623228	119.056763
1486	27.572289	116.633018
1684	26.474550	116.006950
1474	27.920666	118.536469
1481	25.888605	116.022087
1785	27.091000	119.643364
1536	28.043337	118.101218
1610	27.173523	116.126610
1572	28.114655	117.721283
1741	24.480106	118.085350
1714	25.051201	116.414978
1713	24.910289	116.557696
1748	27.456984	119.510147
1878	27.938182	118.945089
1515	27.921112	116.749214
1589	27.556595	116.231400
1743	26.888527	120.000954
1534	28.300446	117.729187
1791	24.365980	117.309502
1730	27.237762	119.896294
1625	25.589014	115.804298
1739	25.098076	116.095673
1849	27.559496	119.712639
1599	28.294769	117.240128
1912	28.362041	118.266184
1883	28.076097	119.137001
1698	28.379541	117.444908
1464	28.274118	117.034424
1708	24.171816	117.754211
1548	27.951118	116.353043
1490	28.458282	117.938133
1502	27.430332	115.825569
1668	27.095579	115.633774
1596	27.756420	116.071289
1859	27.809485	119.702941
1397	24.237381	116.962195
1445	24.350554	116.690224
1551	25.954716	115.410309
1349	24.661358	116.166512
1480	28.249695	116.598518
1556	26.341221	115.357986
1850	27.997116	119.633820
1501	26.915019	115.427574
1715	27.327919	120.212563
1761	23.960382	117.335617
1704	28.683952	118.240288
1451	24.660627	115.910065
1520	24.971643	115.634796
1493	27.318855	115.417618
1750	23.981615	117.038273
1465	28.536594	116.778962
1893	27.790485	120.087090
1597	25.359108	115.373684
1626	26.897914	115.218869
1396	24.001233	116.829059
1466	28.696306	117.053864
1870	28.741760	118.622650
1581	25.139217	115.388374
1614	28.379089	116.237526
1916	27.518404	120.423294
1844	28.284795	119.724678
1858	28.450823	119.476486
