# Clustered Case Seed=71808
# Supply Zone & Demand Zone separated by buffer

param :N:px py:=
1844	28.284795	119.724678
1845	28.470406	119.918427
1850	27.997116	119.633820
1852	28.162319	120.319986
1867	28.661552	120.086960
1858	28.450823	119.476486
1859	27.809485	119.702941
1893	27.790485	120.087090
1855	28.896536	119.811592
1857	28.595013	119.268646
1883	28.076097	119.137001
1849	27.559496	119.712639
1907	29.108034	119.648651
1835	27.780905	120.651268
1869	29.057308	120.445587
1916	27.518404	120.423294
1904	28.849958	120.725105
1748	27.456984	119.510147
1878	27.938182	118.945089
1909	29.030970	119.167366
1881	27.623228	119.056763
1715	27.327919	120.212563
1730	27.237762	119.896294
1494	28.973886	118.854095
1873	28.139547	121.227631
1870	28.741760	118.622650
1894	28.861689	121.140221
1785	27.091000	119.643364
1746	27.530947	118.783096
1474	27.920666	118.536469
1745	27.308765	118.985855
1875	29.146736	121.002464
1729	27.107204	119.333954
1837	29.475588	119.274986
1895	28.376194	121.380844
1868	28.906023	118.506355
1874	28.675804	121.438568
1743	26.888527	120.000954
1912	28.362041	118.266184
1880	29.564402	120.826668
1704	28.683952	118.240288
1842	29.107494	121.391151
1862	29.139908	118.410805
1882	29.752727	119.185966
1757	27.445843	118.362849
1536	28.043337	118.101218
1773	26.912060	118.981461
1830	26.669500	119.543274
1843	29.290777	121.425224
1490	28.458282	117.938133
1722	27.759045	118.029770
1871	30.050486	119.955902
1478	29.132707	118.060943
1724	27.335285	118.115334
1476	29.368628	118.170518
1836	29.657587	121.401711
1721	27.026106	118.299919
1534	28.300446	117.729187
1967	29.854790	118.593979
1572	28.114655	117.721283
1917	30.035700	120.864059
1915	30.237137	119.719261
1669	29.717262	118.332481
1723	26.581453	118.741440
1607	29.250658	117.855835
1477	29.501079	117.955587
1876	29.479837	121.864944
2095	30.069597	118.574783
1507	28.932400	117.589149
1698	28.379541	117.444908
1834	29.862219	121.620384
1848	30.173044	121.262329
1936	30.302672	118.757297
1806	26.153839	119.125679
1720	26.640833	118.177879
;

param :E:d=
1534	1490	48.6926
1490	1534	48.6926
1534	1698	20.4876
1698	1534	20.4876
1534	1572	20.6045
1572	1534	20.6045
1607	1476	31.8041
1476	1607	31.8041
1607	1477	18.1121
1477	1607	18.1121
1607	1478	23.8687
1478	1607	23.8687
1474	1878	55.7300
1878	1474	55.7300
1474	1722	61.5773
1722	1474	61.5773
1474	1912	60.4547
1912	1474	60.4547
1474	1490	81.1672
1490	1474	81.1672
1474	1757	75.5486
1757	1474	75.5486
1474	1870	93.4771
1870	1474	93.4771
1474	1746	52.5324
1746	1474	52.5324
1878	1746	72.3712
1746	1878	72.3712
1878	1850	67.4513
