# Clustered Case Seed=130903
# Supply Zone & Demand Zone separated by buffer

param :N:px py:=
2268	32.448708	115.321892
2242	32.446623	114.999329
1968	32.765895	115.348275
2078	32.640564	115.583679
2241	32.346855	114.727463
2214	32.171158	115.648880
2060	33.042160	115.257561
2240	32.013176	114.897789
1959	32.892677	115.808998
2208	32.206100	114.507576
1971	32.958378	114.630310
1965	32.269078	115.956796
2215	32.605339	114.385796
2311	31.803925	115.400284
2016	33.167301	115.618057
2057	33.261906	115.354034
2320	31.719726	115.155678
699	32.031963	114.436623
1951	33.172995	115.840175
2362	33.005856	114.343399
708	31.646297	114.880013
2022	32.653145	116.251534
2046	32.352573	116.274612
2013	32.039778	116.147419
2091	31.729717	115.928917
2309	32.099129	114.120773
2211	32.671928	114.024773
2018	33.160301	116.201195
2224	32.974674	114.028915
2217	33.269409	114.266006
2045	31.490749	115.819244
2033	32.898430	116.485668
2199	33.542732	114.602921
1927	31.799886	116.304943
2370	32.313840	113.811656
2067	31.323112	115.513291
2075	33.573154	115.920884
2023	33.494991	116.210663
;

param :E:d=
2309	699	37.3129
699	2309	37.3129
2309	2211	59.1488
2211	2309	59.1488
2309	2370	19.0195
2370	2309	19.0195
699	2211	71.6205
2211	699	71.6205
699	708	56.2143
708	699	56.2143
699	2208	37.3837
2208	699	37.3837
2320	708	36.5624
708	2320	36.5624
2320	2240	52.8934
2240	2320	52.8934
2320	2311	60.7597
2311	2320	60.7597
708	2240	52.7043
2240	708	52.7043
2211	2208	64.9778
2208	2211	64.9778
2211	2224	54.6142
2224	2211	54.6142
2211	2370	37.4320
2370	2211	37.4320
2211	2215	43.3737
2215	2211	43.3737
2208	2240	40.8422
2240	2208	40.8422
2208	2215	41.8669
2215	2208	41.8669
2067	2045	28.9859
2045	2067	28.9859
2240	2214	57.7345
2214	2240	57.7345
2240	2242	46.2475
2242	2240	46.2475
2240	2241	48.5616
2241	2240	48.5616
2240	2311	54.3263
2311	2240	54.3263
1927	2013	31.3474
2013	1927	31.3474
1927	2214	93.4173
2214	1927	93.4173
1927	2045	74.3097
2045	1927	74.3097
1927	2091	15.4311
2091	1927	15.4311
1927	2311	78.2625
2311	1927	78.2625
2013	1965	33.3249
1965	2013	33.3249
2013	2046	36.7008
2046	2013	36.7008
2013	2091	40.1175
2091	2013	40.1175
1965	1959	53.0416
1959	1965	53.0416
1965	2046	29.9982
2046	1965	29.9982
1965	1968	102.7872
1968	1965	102.7872
2214	1968	70.5272
1968	2214	70.5272
2214	2311	40.7524
2311	2214	40.7524
2045	2091	28.4672
2091	2045	28.4672
1951	1959	40.7939
1959	1951	40.7939
1951	2018	34.3724
2018	1951	34.3724
1951	2016	25.9900
2016	1951	25.9900
1951	2075	54.1975
2075	1951	54.1975
1959	2022	50.0173
2022	1959	50.0173
1959	2016	52.4477
2016	1959	52.4477
1959	1968	52.6602
1968	1959	52.6602
1959	2078	38.8582
2078	1959	38.8582
1959	2060	16.0225
2060	1959	16.0225
1959	2046	77.0356
2046	1959	77.0356
2018	2033	37.2858
2033	2018	37.2858
2016	2057	24.2667
2057	2016	24.2667
2075	2023	33.4573
2023	2075	33.4573
2022	2046	33.4026
2046	2022	33.4026
2022	2033	34.9448
2033	2022	34.9448
1968	2060	46.4084
2060	1968	46.4084
1968	1971	65.1801
1971	1968	65.1801
1968	2242	64.5152
2242	1968	64.5152
1968	2268	50.4815
2268	1968	50.4815
1968	2057	64.6154
2057	1968	64.6154
1968	2078	26.0842
2078	1968	26.0842
2078	2268	32.5166
2268	2078	32.5166
2060	1971	59.3502
