# Clustered Case Seed=80911
# Supply Zone & Demand Zone separated by buffer

param :N:px py:=
671	32.956502	110.977395
526	32.631489	110.792755
569	32.994781	110.420593
718	32.545383	111.184662
717	32.743749	111.443287
670	32.388149	110.880450
2373	32.952255	111.554125
623	33.000973	110.178871
633	32.542999	111.507011
2205	33.297112	111.478577
688	33.528210	110.879860
707	32.812252	110.108505
2383	33.492535	111.393677
3142	33.458129	110.334431
2237	32.661779	111.806320
2222	33.048904	111.836227
602	32.145630	111.320621
3141	32.718857	109.924782
566	32.232723	111.508720
524	32.361561	111.679199
523	32.042614	110.721062
714	32.226814	110.223740
2978	33.696102	110.329514
2265	33.626896	111.722108
2236	32.688053	112.081886
564	31.879934	111.255585
3012	33.532063	109.874115
2249	33.784809	111.616615
2264	33.036854	112.229805
651	32.000111	110.088203
;

param :E:d=
651	714	28.2061
714	651	28.2061
523	670	25.9728
670	523	25.9728
523	564	63.4902
564	523	63.4902
523	714	40.8396
714	523	40.8396
670	526	47.0929
526	670	47.0929
670	718	33.4956
718	670	33.4956
564	602	38.3779
602	564	38.3779
714	526	95.0556
526	714	95.0556
524	526	87.3609
526	524	87.3609
524	633	43.4411
633	524	43.4411
524	2237	43.4980
2237	524	43.4980
524	566	21.4929
566	524	21.4929
526	569	52.5774
569	526	52.5774
526	3141	75.8081
3141	526	75.8081
526	671	38.4539
671	526	38.4539
526	718	61.8298
718	526	61.8298
526	707	86.4230
707	526	86.4230
633	2222	85.3026
2222	633	85.3026
633	717	23.0517
717	633	23.0517
633	566	34.4080
566	633	34.4080
602	566	24.9968
566	602	24.9968
2237	2222	50.4767
2222	2237	50.4767
2237	2236	30.5013
2236	2237	30.5013
569	623	27.8809
623	569	27.8809
569	3012	101.2920
3012	569	101.2920
3141	707	20.0905
707	3141	20.0905
3141	623	39.3003
623	3141	39.3003
671	688	50.4426
688	671	50.4426
671	718	49.5583
718	671	49.5583
718	717	21.2837
717	718	21.2837
707	623	21.9405
623	707	21.9405
2236	2264	44.9702
2264	2236	44.9702
3012	3142	52.1599
3142	3012	52.1599
2222	2205	40.9780
2205	2222	40.9780
2222	2264	33.6527
2264	2222	33.6527
2222	2373	28.4589
2373	2222	28.4589
688	2205	45.9639
2205	688	45.9639
688	3142	68.8373
3142	688	68.8373
688	2978	102.6951
2978	688	102.6951
2205	2265	51.4795
2265	2205	51.4795
2205	2249	66.5476
2249	2205	66.5476
2205	2373	13.3641
2373	2205	13.3641
2205	2383	23.0690
2383	2205	23.0690
3142	2978	44.7103
2978	3142	44.7103
717	2373	25.3449
2373	717	25.3449
2249	2265	31.1780
2265	2249	31.1780
2249	2383	38.4538
2383	2249	38.4538
2265	2383	62.5692
2383	2265	62.5692
;

param:K:v L:=
1	70.0	2236
2	70.0	2236
3	50.0	2236
4	40.0	2236
5	70.0	2236
;

set G:=1,2,3,4,5;

param c:1	2	3	4	5:=
1	96.1	59.3	70.7	1e-5	88.8
2	136.8	86.5	94.6	51.5	17.8
3	6.9	24.2	1e-5	228.1	107.4
4	39.7	10.4	114.4	1e-5	19.1
5	1e-5	99.1	1e-5	1e-5	46.4
;

param a:1	2	3	4	5:=
523	-31	-24	-23	-33	-31
623	-32	-33	-32	-29	-20
633	179	248	182	200	142
651	-28	-21	-20	-27	-36
670	-22	-35	-33	-15	-26
707	-24	-30	-30	-22	-18
714	-24	-21	-13	-34	-19
2249	156	87	154	136	194
2978	-25	-31	-18	-17	-40
3141	-17	-13	-28	-18	-16
3142	-21	-14	-29	-29	-18
;

param w:1	2	3	4	5:=
523	2	1	3	5	3
524	1	2	3	1	1
526	3	5	2	3	2
564	3	1	4	4	2
566	5	2	4	4	2
569	3	1	3	5	3
602	1	1	1	4	1
623	2	2	3	3	1
633	3	2	2	2	4
651	4	3	5	1	1
670	4	4	1	1	3
671	1	2	4	2	1
688	3	4	4	1	1
707	4	1	4	4	5
714	5	4	4	1	5
717	1	2	2	2	2
718	1	1	1	1	2
2205	2	3	4	2	1
2222	3	5	3	1	2
2236	4	5	3	4	5
2237	2	4	1	2	3
2249	5	2	4	4	4
2264	1	3	1	5	2
2265	3	3	3	3	4
2373	5	4	3	2	2
2383	4	2	1	5	1
2978	4	2	1	2	2
3012	2	5	5	2	2
3141	4	1	3	3	1
3142	1	1	2	2	1
;

param H:= 500.0;
param U:= 2;

# === 用户配置区域 (脚本顶部) ===
# 以下为 generate_clustered_case.py 中 '用户配置区域' 的参数快照，用于复现和审计
# RANDOM_SEED = 80911
# INPUT_NODES = CHINA_filtered_nodes.csv
# INPUT_EDGES = CHINA_filtered_edges.csv
# OUTPUT_DAT = Case_Clustered_Seed80911.dat
# OUTPUT_VIS_NODES = clustered_vis_nodes.csv
# CENTER_COORD = (32.9, 110.9)
# TARGET_NODE_COUNT = 30
# PARTITION_RATIO = 0.4
# PARAM_G = 5
# PARAM_H = 500.0
# PARAM_U = 2
# NUM_VEHICLES = 5
# NUM_SUPPLY_NODES = 2
# NUM_DEPOTS = 1
# NUM_DEMAND_NODES = 9
# BASE_CAPACITY_PER_GOOD = 60.0
# DEMAND_TO_CAPACITY_RATIO = 0.8
# SUPPLY_TO_DEMAND_RATIO = 1.5
# === 用户配置区域结束 ===
