# Clustered Case Seed=71758
# Supply Zone & Demand Zone separated by buffer

param :N:px py:=
414	27.912006	110.590202
437	28.087772	110.737907
444	27.837635	111.274742
332	27.658133	111.453468
481	28.377481	111.207520
436	28.009821	110.178917
283	27.695835	111.659355
282	27.117590	111.027176
281	27.245034	110.433568
341	28.219309	110.214890
361	28.541605	110.937089
339	27.224588	111.433426
386	27.063770	110.571304
349	28.456291	110.388885
342	28.564371	110.571014
280	27.571396	109.997231
379	26.993992	111.268425
325	27.699522	111.989067
344	27.868866	109.798058
298	28.502733	111.676596
372	27.197250	111.845985
347	27.115297	110.007324
452	27.911063	112.132474
302	26.729698	110.628281
376	27.212786	109.831924
407	26.709198	111.166473
324	28.889606	111.252625
279	27.446732	109.680016
17	28.265263	109.693863
294	28.620623	109.946030
345	27.429144	112.162125
317	28.905613	111.483170
499	27.597402	112.258401
388	26.564561	110.400189
427	28.520090	112.148514
466	28.140423	112.365242
464	28.165532	109.428255
303	26.437082	110.851868
289	29.117680	110.474144
291	29.037422	110.224404
377	26.890724	109.730934
363	26.585493	110.151131
278	29.034552	111.692871
367	28.703424	109.655396
284	27.751772	112.525597
124	27.818264	109.260910
503	28.908264	111.964920
272	26.800707	112.084747
406	26.395243	111.310608
38	28.434280	109.418335
323	26.464928	111.587074
307	26.582752	111.834976
411	28.984035	109.852371
468	28.279413	112.546570
398	26.360752	110.307549
134	28.158522	109.198181
290	29.348787	110.545708
448	27.355061	109.170547
421	26.454592	109.889668
292	26.578602	109.691719
;

param :E:d=
448	17	106.3789
17	448	106.3789
448	279	53.0614
279	448	53.0614
124	17	65.5565
17	124	65.5565
124	344	20.3822
344	124	20.3822
17	280	81.9061
280	17	81.9061
17	38	66.9594
38	17	66.9594
17	367	73.1236
367	17	73.1236
17	341	77.2682
341	17	77.2682
17	344	63.8107
344	17	63.8107
17	464	43.9143
464	17	43.9143
17	411	124.2201
411	17	124.2201
17	294	46.4888
294	17	46.4888
280	279	35.7911
279	280	35.7911
280	347	42.8584
347	280	42.8584
280	376	43.6595
376	280	43.6595
280	281	100.1334
281	280	100.1334
280	436	47.2689
436	280	47.2689
38	464	29.7997
464	38	29.7997
367	411	40.5581
411	367	40.5581
367	294	29.8560
294	367	29.8560
341	349	29.9449
349	341	29.9449
341	436	31.3272
436	341	31.3272
344	279	29.0115
279	344	29.0115
344	436	24.5323
436	344	24.5323
464	134	22.6099
134	464	22.6099
411	291	12.9232
291	411	12.9232
411	294	48.8413
294	411	48.8413
292	377	31.9084
377	292	31.9084
292	421	30.6575
421	292	30.6575
292	363	71.2750
363	292	71.2750
452	325	16.2709
325	452	16.2709
452	466	48.3478
466	452	48.3478
427	298	31.5500
298	427	31.5500
427	468	47.2556
468	427	47.2556
284	325	34.7653
325	284	34.7653
284	499	31.4245
499	284	31.4245
284	466	45.8697
466	284	45.8697
468	466	11.8001
466	468	11.8001
503	278	41.9489
278	503	41.9489
325	272	61.0491
272	325	61.0491
325	283	29.8478
283	325	29.8478
325	345	22.2028
345	325	22.2028
325	499	21.1712
499	325	21.1712
325	372	49.7956
372	325	49.7956
317	278	36.5022
278	317	36.5022
317	298	62.2135
298	317	62.2135
317	324	54.3194
324	317	54.3194
272	372	31.6218
372	272	31.6218
372	283	63.3695
283	372	63.3695
372	339	16.3849
339	372	16.3849
372	345	21.9440
345	372	21.9440
323	307	47.4321
307	323	47.4321
323	406	50.9489
406	323	50.9489
323	379	53.2332
379	323	53.2332
347	281	37.9568
281	347	37.9568
347	376	20.4669
376	347	20.4669
347	377	37.0367
377	347	37.0367
376	377	34.8085
377	376	34.8085
281	386	36.7593
386	281	36.7593
281	414	75.5099
414	281	75.5099
281	282	60.4949
282	281	60.4949
436	414	25.9166
414	436	25.9166
386	282	52.2996
282	386	52.2996
386	302	25.2315
302	386	25.2315
282	339	22.1014
339	282	22.1014
339	283	47.9474
283	339	47.9474
339	332	48.0822
332	339	48.0822
283	379	70.2923
379	283	70.2923
283	332	33.3809
332	283	33.3809
283	298	64.0266
298	283	64.0266
283	444	69.1847
444	283	69.1847
379	407	36.9902
407	379	36.9902
332	444	26.5737
444	332	26.5737
298	481	46.5045
481	298	46.5045
444	437	67.0362
437	444	67.0362
444	481	49.3861
481	444	49.3861
444	414	67.9121
414	444	67.9121
421	363	30.2563
363	421	30.2563
289	291	28.4327
291	289	28.4327
289	290	35.3158
290	289	35.3158
289	349	124.6703
349	289	124.6703
349	342	28.2240
342	349	28.2240
363	398	33.8964
398	363	33.8964
363	388	29.3701
388	363	29.3701
481	361	27.9048
361	481	27.9048
481	437	59.8459
437	481	59.8459
302	388	31.2789
388	302	31.2789
302	303	20.2110
303	302	20.2110
388	398	24.3977
398	388	24.3977
303	407	43.4901
