# Clustered Case Seed=121550
# Supply Zone & Demand Zone separated by buffer

param :N:px py:=
1988	30.112967	117.022095
1583	30.130981	116.701370
1929	30.527617	117.051598
1935	30.487753	117.297231
1944	30.639730	116.576721
2020	30.705843	117.212730
1972	30.212706	117.480789
1541	29.879555	116.559326
2015	30.456804	116.303688
1468	29.648879	116.928518
1979	30.173473	116.129257
1995	29.721016	117.312892
1939	30.851858	116.354652
1996	29.858177	117.582703
1941	31.038227	116.968964
2052	30.914624	117.492771
1512	29.733246	116.247368
511	30.075468	115.934486
1920	30.641460	117.842178
1932	30.364459	117.935074
1938	30.829703	115.980317
1470	29.384093	116.594348
1933	29.926598	117.934601
559	29.707737	115.996758
1919	31.259205	117.282837
1467	29.271276	117.172783
1547	29.243382	116.820686
1946	30.284170	118.129959
1974	30.953239	117.932144
528	30.737799	115.676018
1970	31.466038	116.943878
1537	29.275738	116.198967
2083	31.345623	117.595052
1975	31.411282	116.342278
1477	29.501079	117.955587
1928	31.286879	116.036331
1563	29.847034	115.556290
698	30.228647	115.430916
1575	29.009237	116.695160
1989	31.299931	117.912659
1487	28.980053	117.148300
1607	29.250658	117.855835
2028	31.646868	116.782357
2004	30.690884	118.414268
1669	29.717262	118.332481
1922	31.103205	118.193985
533	30.784931	115.393631
703	30.960810	115.468262
1666	29.251032	115.804001
1937	30.299156	118.544914
540	30.454306	115.260124
1649	29.410368	115.610504
1476	29.368628	118.170518
2095	30.069597	118.574783
2027	31.738348	116.514229
1507	28.932400	117.589149
2045	31.490749	115.819244
1967	29.854790	118.593979
591	29.832815	115.209846
2087	31.600964	117.859482
1478	29.132707	118.060943
2067	31.323112	115.513291
1927	31.799886	116.304943
1918	31.866568	117.281425
1936	30.302672	118.757297
1560	29.450358	115.328323
1558	28.704073	116.689896
1466	28.696306	117.053864
2091	31.729717	115.928917
1982	31.371815	118.386047
534	30.098557	114.974808
1862	29.139908	118.410805
2086	31.737249	118.095894
1465	28.536594	116.778962
1963	30.635361	118.986732
702	31.170822	115.015923
517	28.687548	115.854004
2013	32.039778	116.147419
1652	28.847734	115.544449
1961	32.021952	117.807301
541	30.843771	114.795998
1521	29.250420	115.087105
2026	32.201034	116.744675
1956	32.138796	117.535135
542	30.102755	114.679504
573	29.430085	114.882804
1984	31.702019	118.505875
1868	28.906023	118.506355
2311	31.803925	115.400284
1698	28.379541	117.444908
1704	28.683952	118.240288
2035	31.330492	118.887276
1614	28.379089	116.237526
1599	28.294769	117.240128
